test_year,horizon,arm,method,n,f2,precision,recall,f1,accuracy,macro_f1,p4plus_recall,pred_p3_share,r2_q3
2025,12,D,val_global_th_macro_f1,1100,0.023030861354214647,0.6666666666666666,0.01855287569573284,0.036101083032490974,0.4627272727272727,0.2646464193634005,0.0,0.013636363636363636,-0.14307028255240462
2025,12,D,val_isotonic_calib_0.2,1100,0.7124053965120105,0.49037372593431483,0.8033395176252319,0.6090014064697609,0.46545454545454545,0.24938432787519277,0.0,0.8027272727272727,-0.1511058231157274
2025,12,D,val_isotonic_then_perphase_macro_f1,1100,0.7034346103038309,0.48853211009174313,0.7903525046382189,0.6038270729978739,0.4581818181818182,0.26855810537901037,0.0,0.7927272727272727,-0.1511058231157274
2025,12,D,val_perphase_th_accuracy,1100,0.6902138690861958,0.45806451612903226,0.7903525046382189,0.5799863852961198,0.31636363636363635,0.14603273779368883,0.0410958904109589,0.5045454545454545,-0.14307028255240462
2025,12,D,val_perphase_th_macro_f1,1100,0.28515625,0.3613861386138614,0.27087198515769945,0.30965005302226933,0.25545454545454543,0.1776893568903798,0.0410958904109589,0.026363636363636363,-0.14307028255240462
2025,12,D,val_shift_calib_0.2,1100,0.6150656530753282,0.4823848238482385,0.660482374768089,0.557556773688332,0.46545454545454545,0.23659177927089076,0.0,0.6709090909090909,-0.2486626429999621
2026,0,A,canonical_0.2,904,0.8816818774445893,0.5984513274336283,1.0,0.7487889273356402,0.38716814159292035,0.18607123870281764,0.0,1.0,-0.08459854258638977
2026,0,A,val_global_th_f2,904,0.8816818774445893,0.5984513274336283,1.0,0.7487889273356402,0.21128318584070796,0.1162861491628615,1.0,0.0,-0.08459854258638977
2026,0,A,val_global_th_macro_f1,904,0.32685146876292925,0.6245059288537549,0.2920517560073937,0.3979848866498741,0.39601769911504425,0.27570235606974985,0.0,0.27986725663716816,-0.08459854258638977
2026,0,A,val_isotonic_calib_0.2,904,0.8816818774445893,0.5984513274336283,1.0,0.7487889273356402,0.38716814159292035,0.18607123870281764,0.0,1.0,-0.05372365517969513
2026,0,A,val_isotonic_then_perphase_macro_f1,904,0.8816818774445893,0.5984513274336283,1.0,0.7487889273356402,0.3860619469026549,0.18598454569677592,0.0,0.9966814159292036,-0.05372365517969513
2026,0,A,val_perphase_th_accuracy,904,0.7748436414176512,0.6246498599439776,0.8243992606284658,0.7107569721115538,0.4081858407079646,0.28620602138257034,0.0,0.7898230088495575,-0.08459854258638977
2026,0,A,val_perphase_th_macro_f1,904,0.32864820173625464,0.6235294117647059,0.29390018484288355,0.39949748743718594,0.3938053097345133,0.2770684663852366,0.005235602094240838,0.27654867256637167,-0.08459854258638977
2026,0,A,val_shift_calib_0.2,904,0.6879073135409124,0.6354515050167224,0.7024029574861368,0.6672519754170325,0.40707964601769914,0.30131564839517383,0.0,0.661504424778761,-0.10976094227618205
2026,0,B,canonical_0.2,904,0.8816818774445893,0.5984513274336283,1.0,0.7487889273356402,0.38827433628318586,0.1896919615145872,0.005235602094240838,0.9988938053097345,-0.1169083762457146
2026,0,B,val_global_th_f2,904,0.8816818774445893,0.5984513274336283,1.0,0.7487889273356402,0.21128318584070796,0.1162861491628615,1.0,0.0,-0.1169083762457146
2026,0,B,val_global_th_macro_f1,904,0.6318883174136665,0.6164874551971327,0.6358595194085028,0.6260236578707916,0.3993362831858407,0.2957568828715757,0.0,0.6172566371681416,-0.1169083762457146
